format,condition,curve_type,task,estimate_position,median,q25,q75,band_label
unrestricted,above_good,task_median,windowdays,0.4064064064064064,0.00014059002823053673,,,
unrestricted,above_good,task_median,windowdays,0.4074074074074074,0.0021639617145235253,,,
unrestricted,above_good,task_median,windowdays,0.4084084084084084,0.004187333400816626,,,
unrestricted,above_good,task_median,windowdays,0.4094094094094094,0.006210705087109614,,,
unrestricted,above_good,task_median,windowdays,0.41041041041041043,0.008234076773402715,,,
unrestricted,above_good,task_median,windowdays,0.4114114114114114,0.010257448459695704,,,
unrestricted,above_good,task_median,windowdays,0.4124124124124124,0.012280820145988691,,,
unrestricted,above_good,task_median,windowdays,0.4134134134134134,0.014304191832281793,,,
unrestricted,above_good,task_median,windowdays,0.4144144144144144,0.01632756351857478,,,
unrestricted,above_good,task_median,windowdays,0.41541541541541543,0.018350935204867882,,,
unrestricted,above_good,task_median,windowdays,0.4164164164164164,0.02037430689116087,,,
unrestricted,above_good,task_median,windowdays,0.4174174174174174,0.022397678577453856,,,
unrestricted,above_good,task_median,windowdays,0.4184184184184184,0.024421050263746958,,,
unrestricted,above_good,task_median,windowdays,0.4194194194194194,0.026444421950039945,,,
unrestricted,above_good,task_median,windowdays,0.42042042042042044,0.028467793636333047,,,
unrestricted,above_good,task_median,windowdays,0.4214214214214214,0.030491165322626034,,,
unrestricted,above_good,task_median,windowdays,0.4224224224224224,0.03251453700891902,,,
unrestricted,above_good,task_median,windowdays,0.42342342342342343,0.03453790869521213,,,
unrestricted,above_good,task_median,windowdays,0.4244244244244244,0.036561280381505114,,,
unrestricted,above_good,task_median,windowdays,0.42542542542542544,0.038584652067798215,,,
unrestricted,above_good,task_median,windowdays,0.4264264264264264,0.0406080237540912,,,
unrestricted,above_good,task_median,windowdays,0.4274274274274274,0.04263139544038419,,,
unrestricted,above_good,task_median,windowdays,0.42842842842842843,0.04465476712667729,,,
unrestricted,above_good,task_median,windowdays,0.4294294294294294,0.04374936734487296,,,
unrestricted,above_good,task_median,windowdays,0.43043043043043044,0.04235583898505242,,,
unrestricted,above_good,task_median,windowdays,0.4314314314314314,0.04096231062523196,,,
unrestricted,above_good,task_median,windowdays,0.43243243243243246,0.03956878226541141,,,
unrestricted,above_good,task_median,windowdays,0.43343343343343343,0.038175253905590956,,,
unrestricted,above_good,task_median,windowdays,0.4344344344344344,0.036781725545770486,,,
unrestricted,above_good,task_median,windowdays,0.43543543543543545,0.035388197185949946,,,
unrestricted,above_good,task_median,windowdays,0.4364364364364364,0.03399466882612948,,,
unrestricted,above_good,task_median,windowdays,0.43743743743743746,0.032601140466308944,,,
unrestricted,above_good,task_median,windowdays,0.43843843843843844,0.03120761210648848,,,
unrestricted,above_good,task_median,windowdays,0.4394394394394394,0.029814083746668017,,,
unrestricted,above_good,task_median,windowdays,0.44044044044044045,0.028420555386847478,,,
unrestricted,above_good,task_median,windowdays,0.44144144144144143,0.027027027027027015,,,
unrestricted,above_good,task_median,windowdays,0.44244244244244246,0.025633498667206475,,,
unrestricted,above_good,task_median,windowdays,0.44344344344344344,0.024239970307386012,,,
unrestricted,above_good,task_median,windowdays,0.4444444444444444,0.02284644194756555,,,
unrestricted,above_good,task_median,windowdays,0.44544544544544545,0.02145291358774501,,,
unrestricted,above_good,task_median,windowdays,0.44644644644644643,0.020059385227924546,,,
unrestricted,above_good,task_median,windowdays,0.44744744744744747,0.018665856868104003,,,
unrestricted,above_good,task_median,windowdays,0.44844844844844844,0.017272328508283544,,,
unrestricted,above_good,task_median,windowdays,0.4494494494494494,0.01587880014846308,,,
unrestricted,above_good,task_median,windowdays,0.45045045045045046,0.014485271788642538,,,
unrestricted,above_good,task_median,windowdays,0.45145145145145144,0.013091743428822075,,,
unrestricted,above_good,task_median,windowdays,0.45245245245245247,0.011915004892533141,,,
unrestricted,above_good,task_median,windowdays,0.45345345345345345,0.01355653406215216,,,
unrestricted,above_good,task_median,windowdays,0.4544544544544544,0.015198063231771176,,,
unrestricted,above_good,task_median,windowdays,0.45545545545545546,0.016839592401390286,,,
unrestricted,above_good,task_median,windowdays,0.45645645645645644,0.018481121571009302,,,
unrestricted,above_good,task_median,windowdays,0.4574574574574575,0.020555668027578324,,,
unrestricted,above_good,task_median,windowdays,0.45845845845845845,0.02357497947385599,,,
unrestricted,above_good,task_median,windowdays,0.45945945945945943,0.026594290920133656,,,
unrestricted,above_good,task_median,windowdays,0.46046046046046046,0.02961360236641149,,,
unrestricted,above_good,task_median,windowdays,0.46146146146146144,0.03263291381268916,,,
unrestricted,above_good,task_median,windowdays,0.4624624624624625,0.03565222525896699,,,
unrestricted,above_good,task_median,windowdays,0.46346346346346345,0.03867153670524466,,,
unrestricted,above_good,task_median,windowdays,0.46446446446446443,0.041690848151522325,,,
unrestricted,above_good,task_median,windowdays,0.46546546546546547,0.044710159597800156,,,
unrestricted,above_good,task_median,windowdays,0.46646646646646645,0.04772947104407783,,,
unrestricted,above_good,task_median,windowdays,0.4674674674674675,0.050748782490355665,,,
unrestricted,above_good,task_median,windowdays,0.46846846846846846,0.05376809393663333,,,
unrestricted,above_good,task_median,windowdays,0.4694694694694695,0.05678740538291116,,,
unrestricted,above_good,task_median,windowdays,0.47047047047047047,0.05980671682918883,,,
unrestricted,above_good,task_median,windowdays,0.47147147147147145,0.06282602827546649,,,
unrestricted,above_good,task_median,windowdays,0.4724724724724725,0.06584533972174433,,,
unrestricted,above_good,task_median,windowdays,0.47347347347347346,0.068864651168022,,,
unrestricted,above_good,task_median,windowdays,0.4744744744744745,0.07188396261429983,,,
unrestricted,above_good,task_median,windowdays,0.4754754754754755,0.0749032740605775,,,
unrestricted,above_good,task_median,windowdays,0.47647647647647645,0.0756214079247787,,,
unrestricted,above_good,task_median,windowdays,0.4774774774774775,0.07058659783378866,,,
unrestricted,above_good,task_median,windowdays,0.47847847847847846,0.06555178774279892,,,
unrestricted,above_good,task_median,windowdays,0.4794794794794795,0.0605169776518089,,,
unrestricted,above_good,task_median,windowdays,0.4804804804804805,0.055482167560819154,,,
unrestricted,above_good,task_median,windowdays,0.48148148148148145,0.05044735746982941,,,
unrestricted,above_good,task_median,windowdays,0.4824824824824825,0.04541254737883938,,,
unrestricted,above_good,task_median,windowdays,0.48348348348348347,0.04037773728784964,,,
unrestricted,above_good,task_median,windowdays,0.4844844844844845,0.03534292719685961,,,
unrestricted,above_good,task_median,windowdays,0.4854854854854855,0.030308117105869864,,,
unrestricted,above_good,task_median,windowdays,0.48648648648648646,0.025091102338293418,,,
unrestricted,above_good,task_median,windowdays,0.4874874874874875,0.019820100999876182,,,
unrestricted,above_good,task_median,windowdays,0.48848848848848847,0.014549099661459241,,,
unrestricted,above_good,task_median,windowdays,0.4894894894894895,0.009278098323042005,,,
unrestricted,above_good,task_median,windowdays,0.4904904904904905,0.00400709698462506,,,
unrestricted,above_good,task_median,windowdays,0.49149149149149146,-0.0012639043537918835,,,
unrestricted,above_good,task_median,windowdays,0.4924924924924925,-0.006534905692209121,,,
unrestricted,above_good,task_median,windowdays,0.4934934934934935,-0.011805907030626065,,,
unrestricted,above_good,task_median,windowdays,0.4944944944944945,-0.0170769083690433,,,
unrestricted,above_good,task_median,windowdays,0.4954954954954955,-0.022347909707460242,,,
unrestricted,above_good,task_median,windowdays,0.4964964964964965,-0.02761891104587748,,,
unrestricted,above_good,task_median,windowdays,0.4974974974974975,-0.03288991238429442,,,
unrestricted,above_good,task_median,windowdays,0.4984984984984985,-0.038160913722711375,,,
unrestricted,above_good,task_median,windowdays,0.4994994994994995,-0.04343191506112861,,,
unrestricted,above_good,task_median,windowdays,0.5005005005005005,-0.045059666407980925,,,
unrestricted,above_good,task_median,windowdays,0.5015015015015015,-0.04304416776326883,,,
unrestricted,above_good,task_median,windowdays,0.5025025025025025,-0.041028669118556745,,,
unrestricted,above_good,task_median,windowdays,0.5035035035035035,-0.03901317047384466,,,
unrestricted,above_good,task_median,windowdays,0.5045045045045045,-0.036997671829132564,,,
unrestricted,above_good,task_median,windowdays,0.5055055055055055,-0.034982173184420255,,,
unrestricted,above_good,task_median,windowdays,0.5065065065065065,-0.03296667453970816,,,
unrestricted,above_good,task_median,windowdays,0.5075075075075075,-0.030951175894996068,,,
unrestricted,above_good,task_median,windowdays,0.5085085085085085,-0.02893567725028398,,,
unrestricted,above_good,task_median,windowdays,0.5095095095095095,-0.026920178605571894,,,
unrestricted,above_good,task_median,windowdays,0.5105105105105106,-0.02490467996085958,,,
unrestricted,above_good,task_median,windowdays,0.5115115115115115,-0.022889181316147488,,,
unrestricted,above_good,task_median,windowdays,0.5125125125125125,-0.020873682671435398,,,
unrestricted,above_good,task_median,windowdays,0.5135135135135135,-0.018858184026723308,,,
unrestricted,above_good,task_median,windowdays,0.5145145145145145,-0.016788698811170715,,,
unrestricted,above_good,task_median,windowdays,0.5155155155155156,-0.014537008919031178,,,
unrestricted,above_good,task_median,windowdays,0.5165165165165165,-0.012285319026891893,,,
unrestricted,above_good,task_median,windowdays,0.5175175175175175,-0.010033629134752604,,,
unrestricted,above_good,task_median,windowdays,0.5185185185185185,-0.0077819392426133165,,,
unrestricted,above_good,task_median,windowdays,0.5195195195195195,-0.005530249350474031,,,
unrestricted,above_good,task_median,windowdays,0.5205205205205206,-0.0032785594583344927,,,
unrestricted,above_good,task_median,windowdays,0.5215215215215215,-0.0010268695661952059,,,
unrestricted,above_good,task_median,windowdays,0.5225225225225225,0.0012248203259440818,,,
unrestricted,above_good,task_median,windowdays,0.5235235235235235,0.0034765102180833686,,,
unrestricted,above_good,task_median,windowdays,0.5245245245245245,0.004277311018884056,,,
unrestricted,above_good,task_median,windowdays,0.5255255255255256,0.004497756183149465,,,
unrestricted,above_good,task_median,windowdays,0.5265265265265265,0.004718201347414849,,,
unrestricted,above_good,task_median,windowdays,0.5275275275275275,0.004938646511680233,,,
unrestricted,above_good,task_median,windowdays,0.5285285285285285,0.0051590916759456165,,,
unrestricted,above_good,task_median,windowdays,0.5295295295295295,0.0053795368402110005,,,
unrestricted,above_good,task_median,windowdays,0.5305305305305306,0.005599982004476408,,,
unrestricted,above_good,task_median,windowdays,0.5315315315315315,0.005820427168741792,,,
unrestricted,above_good,task_median,windowdays,0.5325325325325325,0.006040872333007177,,,
unrestricted,above_good,task_median,windowdays,0.5335335335335335,0.0062613174972725606,,,
unrestricted,above_good,task_median,windowdays,0.5345345345345345,0.006481762661537944,,,
unrestricted,above_good,task_median,windowdays,0.5355355355355356,0.006702207825803352,,,
unrestricted,above_good,task_median,windowdays,0.5365365365365365,0.006922652990068736,,,
unrestricted,above_good,task_median,windowdays,0.5375375375375375,0.007143098154334119,,,
unrestricted,above_good,task_median,windowdays,0.5385385385385385,0.007363543318599503,,,
unrestricted,above_good,task_median,windowdays,0.5395395395395395,0.007583988482864887,,,
unrestricted,above_good,task_median,windowdays,0.5405405405405406,0.007804433647130296,,,
unrestricted,above_good,task_median,windowdays,0.5415415415415415,0.008024878811395679,,,
unrestricted,above_good,task_median,windowdays,0.5425425425425425,0.008245323975661063,,,
unrestricted,above_good,task_median,windowdays,0.5435435435435435,0.00808786314404292,,,
unrestricted,above_good,task_median,windowdays,0.5445445445445445,0.007757195397644846,,,
unrestricted,above_good,task_median,windowdays,0.5455455455455456,0.007426527651246732,,,
unrestricted,above_good,task_median,windowdays,0.5465465465465466,0.0070958599048486564,,,
unrestricted,above_good,task_median,windowdays,0.5475475475475475,0.0067651921584505805,,,
unrestricted,above_good,task_median,windowdays,0.5485485485485485,0.009154097918142916,,,
unrestricted,above_good,task_median,windowdays,0.5495495495495496,0.01175220163984237,,,
unrestricted,above_good,task_median,windowdays,0.5505505505505506,0.014350305361541534,,,
unrestricted,above_good,task_median,windowdays,0.5515515515515516,0.0169484090832407,,,
unrestricted,above_good,task_median,windowdays,0.5525525525525525,0.019546512804939867,,,
unrestricted,above_good,task_median,windowdays,0.5535535535535535,0.022144616526639033,,,
unrestricted,above_good,task_median,windowdays,0.5545545545545546,0.024742720248338484,,,
unrestricted,above_good,task_median,windowdays,0.5555555555555556,0.02734082397003765,,,
unrestricted,above_good,task_median,windowdays,0.5565565565565566,0.029938927691736814,,,
unrestricted,above_good,task_median,windowdays,0.5575575575575575,0.03253703141343599,,,
unrestricted,above_good,task_median,windowdays,0.5585585585585585,0.03513513513513515,,,
unrestricted,above_good,task_median,windowdays,0.5595595595595596,0.0377332388568346,,,
unrestricted,above_good,task_median,windowdays,0.5605605605605606,0.04033134257853377,,,
unrestricted,above_good,task_median,windowdays,0.5615615615615616,0.04292944630023293,,,
unrestricted,above_good,task_median,windowdays,0.5625625625625625,0.0455275500219321,,,
unrestricted,above_good,task_median,windowdays,0.5635635635635635,0.048125653743631265,,,
unrestricted,above_good,task_median,windowdays,0.5645645645645646,0.05072375746533071,,,
unrestricted,above_good,task_median,windowdays,0.5655655655655656,0.05332186118702988,,,
unrestricted,above_good,task_median,windowdays,0.5665665665665666,0.055919964908729046,,,
unrestricted,above_good,task_median,windowdays,0.5675675675675675,0.05851806863042821,,,
unrestricted,above_good,task_median,windowdays,0.5685685685685685,0.06111617235212738,,,
unrestricted,above_good,task_median,windowdays,0.5695695695695696,0.06371427607382683,,,
unrestricted,above_good,task_median,windowdays,0.5705705705705706,0.066312379795526,,,
unrestricted,above_good,task_median,windowdays,0.5715715715715716,0.0677266451845102,,,
unrestricted,above_good,task_median,windowdays,0.5725725725725725,0.06203788057720639,,,
unrestricted,above_good,task_median,windowdays,0.5735735735735735,0.056349115969902594,,,
unrestricted,above_good,task_median,windowdays,0.5745745745745746,0.050660351362598166,,,
unrestricted,above_good,task_median,windowdays,0.5755755755755756,0.04497158675529437,,,
unrestricted,above_good,task_median,windowdays,0.5765765765765766,0.03928282214799057,,,
unrestricted,above_good,task_median,windowdays,0.5775775775775776,0.03359405754068677,,,
unrestricted,above_good,task_median,windowdays,0.5785785785785785,0.027905292933382973,,,
unrestricted,above_good,task_median,windowdays,0.5795795795795796,0.022216528326078545,,,
unrestricted,above_good,task_median,windowdays,0.5805805805805806,0.016527763718774745,,,
unrestricted,above_good,task_median,windowdays,0.5815815815815816,0.010838999111470947,,,
unrestricted,above_good,task_median,windowdays,0.5825825825825826,0.005150234504167149,,,
unrestricted,above_good,task_median,windowdays,0.5835835835835835,-0.0005385301031366491,,,
unrestricted,above_good,task_median,windowdays,0.5845845845845846,-0.006227294710441079,,,
unrestricted,above_good,task_median,windowdays,0.5855855855855856,-0.011916059317744877,,,
unrestricted,above_good,task_median,windowdays,0.5865865865865866,-0.017604823925048675,,,
unrestricted,above_good,task_median,windowdays,0.5875875875875876,-0.02329358853235247,,,
unrestricted,above_good,task_median,windowdays,0.5885885885885885,-0.02898235313965627,,,
unrestricted,above_good,task_median,windowdays,0.5895895895895896,-0.034671117746960696,,,
unrestricted,above_good,task_median,windowdays,0.5905905905905906,-0.0403598823542645,,,
unrestricted,above_good,task_median,windowdays,0.5915915915915916,-0.046048646961568296,,,
unrestricted,above_good,task_median,windowdays,0.5925925925925926,-0.0517374115688721,,,
unrestricted,above_good,task_median,windowdays,0.5935935935935935,-0.05742617617617589,,,
unrestricted,above_good,task_median,windowdays,0.5945945945945946,-0.06311494078348032,,,
unrestricted,above_good,task_median,windowdays,0.5955955955955956,-0.0655982527471291,,,
unrestricted,above_good,task_median,windowdays,0.5965965965965966,-0.062311749952199416,,,
unrestricted,above_good,task_median,windowdays,0.5975975975975976,-0.05902524715726973,,,
unrestricted,above_good,task_median,windowdays,0.5985985985985985,-0.05573874436234005,,,
unrestricted,above_good,task_median,windowdays,0.5995995995995996,-0.05245224156740999,,,
unrestricted,above_good,task_median,windowdays,0.6006006006006006,-0.04941551101663459,,,
unrestricted,above_good,task_median,windowdays,0.6016016016016016,-0.046545295295295344,,,
unrestricted,above_good,task_median,windowdays,0.6026026026026026,-0.043675079573956097,,,
unrestricted,above_good,task_median,windowdays,0.6036036036036035,-0.04080486385261684,,,
unrestricted,above_good,task_median,windowdays,0.6046046046046046,-0.037934648131277275,,,
unrestricted,above_good,task_median,windowdays,0.6056056056056056,-0.03506443240993803,,,
unrestricted,above_good,task_median,windowdays,0.6066066066066066,-0.03219421668859878,,,
unrestricted,above_good,task_median,windowdays,0.6076076076076076,-0.029324000967259525,,,
unrestricted,above_good,task_median,windowdays,0.6086086086086087,-0.02645378524591996,,,
unrestricted,above_good,task_median,windowdays,0.6096096096096096,-0.02358356952458071,,,
unrestricted,above_good,task_median,windowdays,0.6106106106106106,-0.02071335380324146,,,
unrestricted,above_good,task_median,windowdays,0.6116116116116116,-0.017843138081902212,,,
unrestricted,above_good,task_median,windowdays,0.6126126126126126,-0.014972922360562965,,,
unrestricted,above_good,task_median,windowdays,0.6136136136136137,-0.012102706639223396,,,
unrestricted,above_good,task_median,windowdays,0.6146146146146146,-0.009232490917884147,,,
unrestricted,above_good,task_median,windowdays,0.6156156156156156,-0.006362275196544897,,,
unrestricted,above_good,task_median,windowdays,0.6166166166166166,-0.0034920594752056475,,,
unrestricted,above_good,task_median,windowdays,0.6176176176176176,-0.000621843753866399,,,
unrestricted,above_good,task_median,windowdays,0.6186186186186187,0.002248371967473169,,,
unrestricted,above_good,task_median,windowdays,0.6196196196196196,0.003471997278177053,,,
unrestricted,above_good,task_median,windowdays,0.6206206206206206,0.0034606797809045,,,
unrestricted,above_good,task_median,windowdays,0.6216216216216216,0.0034493622836319466,,,
unrestricted,above_good,task_median,windowdays,0.6226226226226226,0.0034380447863593933,,,
unrestricted,above_good,task_median,windowdays,0.6236236236236237,0.003426727289086839,,,
unrestricted,above_good,task_median,windowdays,0.6246246246246246,0.003415409791814286,,,
unrestricted,above_good,task_median,windowdays,0.6256256256256256,0.0034040922945417326,,,
unrestricted,above_good,task_median,windowdays,0.6266266266266266,0.0033927747972691794,,,
unrestricted,above_good,task_median,windowdays,0.6276276276276276,0.003381457299996626,,,
unrestricted,above_good,task_median,windowdays,0.6286286286286287,0.0033696617966280876,,,
unrestricted,above_good,task_median,windowdays,0.6296296296296297,0.0033499791926758214,,,
unrestricted,above_good,task_median,windowdays,0.6306306306306306,0.003330296588723555,,,
unrestricted,above_good,task_median,windowdays,0.6316316316316316,0.0033106139847712884,,,
unrestricted,above_good,task_median,windowdays,0.6326326326326326,0.003290931380819022,,,
unrestricted,above_good,task_median,windowdays,0.6336336336336337,0.0032712487768667533,,,
unrestricted,above_good,task_median,windowdays,0.6346346346346347,0.003251566172914487,,,
unrestricted,above_good,task_median,windowdays,0.6356356356356356,0.0032318835689622207,,,
unrestricted,above_good,task_median,windowdays,0.6366366366366366,0.003212200965009954,,,
unrestricted,above_good,task_median,windowdays,0.6376376376376376,0.0031925183610576877,,,
unrestricted,above_good,task_median,windowdays,0.6386386386386387,0.003172835757105419,,,
unrestricted,above_good,task_median,windowdays,0.6396396396396397,0.0031531531531531526,,,
unrestricted,above_good,task_median,windowdays,0.6406406406406406,0.0031334705492008863,,,
unrestricted,above_good,task_median,windowdays,0.6416416416416416,0.0031137879452486196,,,
unrestricted,above_good,task_median,windowdays,0.6426426426426426,0.0030941053412963534,,,
unrestricted,above_good,task_median,windowdays,0.6436436436436437,0.003074422737344085,,,
unrestricted,above_good,task_median,windowdays,0.6446446446446447,0.0030547401333918182,,,
unrestricted,above_good,task_median,windowdays,0.6456456456456456,0.003035057529439552,,,
unrestricted,above_good,task_median,windowdays,0.6466466466466466,0.0030153749254872853,,,
unrestricted,above_good,task_median,windowdays,0.6476476476476476,0.002995692321535019,,,
unrestricted,above_good,task_median,windowdays,0.6486486486486487,0.0029760097175827505,,,
unrestricted,above_good,task_median,windowdays,0.6496496496496497,0.002956327113630484,,,
unrestricted,above_good,task_median,windowdays,0.6506506506506506,0.0029366445096782176,,,
unrestricted,above_good,task_median,windowdays,0.6516516516516516,0.0029169619057259513,,,
unrestricted,above_good,task_median,windowdays,0.6526526526526526,0.0028972793017736846,,,
unrestricted,above_good,task_median,windowdays,0.6536536536536537,0.002877596697821416,,,
unrestricted,above_good,task_median,windowdays,0.6546546546546547,0.0028579140938691495,,,
unrestricted,above_good,task_median,windowdays,0.6556556556556556,0.002838231489916883,,,
unrestricted,above_good,task_median,windowdays,0.6566566566566566,0.002818548885964617,,,
unrestricted,above_good,task_median,windowdays,0.6576576576576576,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6586586586586587,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6596596596596597,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6606606606606606,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6616616616616616,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6626626626626626,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6636636636636637,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6646646646646647,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6656656656656657,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6666666666666666,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6676676676676676,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6686686686686687,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6696696696696697,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6706706706706707,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6716716716716716,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6726726726726726,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6736736736736737,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6746746746746747,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6756756756756757,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6766766766766766,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6776776776776777,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6786786786786787,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6796796796796797,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6806806806806807,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6816816816816816,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6826826826826827,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6836836836836837,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6846846846846847,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6856856856856857,0.0028089887640449437,,,
unrestricted,above_good,task_median,windowdays,0.6866866866866866,0.0028281090078842875,,,
unrestricted,above_good,task_median,windowdays,0.6876876876876877,0.0028477916118365564,,,
unrestricted,above_good,task_median,windowdays,0.6886886886886887,0.0028674742157888226,,,
unrestricted,above_good,task_median,windowdays,0.6896896896896897,0.0028871568197410893,,,
unrestricted,above_good,task_median,windowdays,0.6906906906906907,0.0029068394236933556,,,
unrestricted,above_good,task_median,windowdays,0.6916916916916916,0.002926522027645622,,,
unrestricted,above_good,task_median,windowdays,0.6926926926926927,0.0029462046315978908,,,
unrestricted,above_good,task_median,windowdays,0.6936936936936937,0.002965887235550157,,,
unrestricted,above_good,task_median,windowdays,0.6946946946946947,0.0029855698395024237,,,
unrestricted,above_good,task_median,windowdays,0.6956956956956957,0.00300525244345469,,,
unrestricted,above_good,task_median,windowdays,0.6966966966966966,0.0030249350474069563,,,
unrestricted,above_good,task_median,windowdays,0.6976976976976977,0.003044617651359225,,,
unrestricted,above_good,task_median,windowdays,0.6986986986986987,0.0030643002553114914,,,
unrestricted,above_good,task_median,windowdays,0.6996996996996997,0.0030839828592637577,,,
unrestricted,above_good,task_median,windowdays,0.7007007007007007,0.0031036654632160244,,,
unrestricted,above_good,task_median,windowdays,0.7017017017017017,0.0031233480671682906,,,
unrestricted,above_good,task_median,windowdays,0.7027027027027027,0.0031430306711205595,,,
unrestricted,above_good,task_median,windowdays,0.7037037037037037,0.003162713275072826,,,
unrestricted,above_good,task_median,windowdays,0.7047047047047047,0.003182395879025092,,,
unrestricted,above_good,task_median,windowdays,0.7057057057057057,0.0032020784829773588,,,
unrestricted,above_good,task_median,windowdays,0.7067067067067067,0.003221761086929625,,,
unrestricted,above_good,task_median,windowdays,0.7077077077077077,0.0032414436908818935,,,
unrestricted,above_good,task_median,windowdays,0.7087087087087087,0.00326112629483416,,,
unrestricted,above_good,task_median,windowdays,0.7097097097097097,0.0032808088987864264,,,
unrestricted,above_good,task_median,windowdays,0.7107107107107107,0.003300491502738693,,,
unrestricted,above_good,task_median,windowdays,0.7117117117117117,0.0033201741066909594,,,
unrestricted,above_good,task_median,windowdays,0.7127127127127127,0.003339856710643228,,,
unrestricted,above_good,task_median,windowdays,0.7137137137137137,0.0033595393145954945,,,
unrestricted,above_good,task_median,windowdays,0.7147147147147147,0.0033623511151601045,,,
unrestricted,above_good,task_median,windowdays,0.7157157157157157,0.0033426685112078382,,,
unrestricted,above_good,task_median,windowdays,0.7167167167167167,0.0033229859072555715,,,
unrestricted,above_good,task_median,windowdays,0.7177177177177178,0.003303303303303303,,,
unrestricted,above_good,task_median,windowdays,0.7187187187187187,0.0032836206993510364,,,
unrestricted,above_good,task_median,windowdays,0.7197197197197197,0.00326393809539877,,,
unrestricted,above_good,task_median,windowdays,0.7207207207207207,0.003244255491446504,,,
unrestricted,above_good,task_median,windowdays,0.7217217217217217,0.003224572887494237,,,
unrestricted,above_good,task_median,windowdays,0.7227227227227228,0.0032048902835419687,,,
unrestricted,above_good,task_median,windowdays,0.7237237237237237,0.0031852076795897025,,,
unrestricted,above_good,task_median,windowdays,0.7247247247247247,0.0031655250756374357,,,
unrestricted,above_good,task_median,windowdays,0.7257257257257257,0.0031458424716851695,,,
unrestricted,above_good,task_median,windowdays,0.7267267267267267,0.0031261598677329028,,,
unrestricted,above_good,task_median,windowdays,0.7277277277277278,0.0031064772637806343,,,
unrestricted,above_good,task_median,windowdays,0.7287287287287287,0.003086794659828368,,,
unrestricted,above_good,task_median,windowdays,0.7297297297297297,0.0030671120558761014,,,
unrestricted,above_good,task_median,windowdays,0.7307307307307307,0.003047429451923835,,,
unrestricted,above_good,task_median,windowdays,0.7317317317317317,0.003027746847971569,,,
unrestricted,above_good,task_median,windowdays,0.7327327327327328,0.0030080642440193,,,
unrestricted,above_good,task_median,windowdays,0.7337337337337337,0.0029883816400670337,,,
unrestricted,above_good,task_median,windowdays,0.7347347347347347,0.002968699036114767,,,
unrestricted,above_good,task_median,windowdays,0.7357357357357357,0.0029490164321625007,,,
unrestricted,above_good,task_median,windowdays,0.7367367367367368,0.0029293338282102323,,,
unrestricted,above_good,task_median,windowdays,0.7377377377377378,0.0029096512242579656,,,
unrestricted,above_good,task_median,windowdays,0.7387387387387387,0.0029810709585990592,,,
unrestricted,above_good,task_median,windowdays,0.7397397397397397,0.003103103103103111,,,
unrestricted,above_good,task_median,windowdays,0.7407407407407407,0.0032251352476071623,,,
unrestricted,above_good,task_median,windowdays,0.7417417417417418,0.003347167392111228,,,
unrestricted,above_good,task_median,windowdays,0.7427427427427428,0.003469199536615279,,,
unrestricted,above_good,task_median,windowdays,0.7437437437437437,0.0036260980081204886,,,
unrestricted,above_good,task_median,windowdays,0.7447447447447447,0.0037874953605290737,,,
unrestricted,above_good,task_median,windowdays,0.7457457457457457,0.0039488927129376575,,,
unrestricted,above_good,task_median,windowdays,0.7467467467467468,0.0041102900653462605,,,
unrestricted,above_good,task_median,windowdays,0.7477477477477478,0.004271687417754845,,,
unrestricted,above_good,task_median,windowdays,0.7487487487487487,0.00443308477016343,,,
unrestricted,above_good,task_median,windowdays,0.7497497497497497,0.004594482122572014,,,
unrestricted,above_good,task_median,windowdays,0.7507507507507507,0.004755879474980599,,,
