format,condition,curve_type,task,estimate_position,median,q25,q75,band_label
unrestricted,baseline,aggregate,all,0.9239239239239239,0.011888403264854349,-0.1767787688185698,0.0846754395676452,Variation across rollouts
unrestricted,baseline,aggregate,all,0.924924924924925,0.011731976906106254,-0.17687147537893808,0.08479164200557235,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9259259259259259,0.011575550547358173,-0.1769641819393063,0.0849078444434995,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9269269269269269,0.011419124188610096,-0.17705688849967455,0.08521150312195087,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9279279279279279,0.011262697829862011,-0.17714959506004282,0.08559075723254826,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9289289289289289,0.011106271471113933,-0.17724230162041105,0.08597001134314565,Variation across rollouts
unrestricted,baseline,aggregate,all,0.92992992992993,0.010949845112365835,-0.17733500818077932,0.08634926545374308,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9309309309309309,0.010793418753617754,-0.17742771474114757,0.08672851956434047,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9319319319319319,0.010636992394869677,-0.17752042130151582,0.08710777367493786,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9329329329329329,0.010480566036121595,-0.17761312786188407,0.08748702778553524,Variation across rollouts
unrestricted,baseline,aggregate,all,0.933933933933934,0.0103241396773735,-0.17770583442225235,0.08786628189613267,Variation across rollouts
unrestricted,baseline,aggregate,all,0.934934934934935,0.01016771331862542,-0.17779854098262057,0.08824553600673005,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9359359359359359,0.010011286959877342,-0.17789124754298882,0.08862479011732743,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9369369369369369,0.009854860601129257,-0.1779839541033571,0.08900404422792482,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9379379379379379,0.00969843424238118,-0.17807666066372532,0.08938329833852221,Variation across rollouts
unrestricted,baseline,aggregate,all,0.938938938938939,0.009542007883633082,-0.1781693672240936,0.08976255244911963,Variation across rollouts
unrestricted,baseline,aggregate,all,0.93993993993994,0.009385581524885,-0.17826207378446185,0.09014180655971701,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9409409409409409,0.009229155166136923,-0.1783547803448301,0.0905210606703144,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9419419419419419,0.009072728807388842,-0.17844748690519835,0.09090031478091179,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9429429429429429,0.008916302448640764,-0.1785401934655666,0.09127956889150918,Variation across rollouts
unrestricted,baseline,aggregate,all,0.943943943943944,0.008759876089892666,-0.17863290002593485,0.0916588230021066,Variation across rollouts
unrestricted,baseline,aggregate,all,0.944944944944945,0.008603449731144588,-0.1787256065863031,0.092038077112704,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9459459459459459,0.008447023372396504,-0.17881831314667135,0.09241733122330138,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9469469469469469,0.008290597013648426,-0.1789110197070396,0.09279658533389876,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9479479479479479,0.008134170654900345,-0.17900372626740785,0.09317583944449614,Variation across rollouts
unrestricted,baseline,aggregate,all,0.948948948948949,0.007977744296152247,-0.1790964328277761,0.09355509355509357,Variation across rollouts
unrestricted,baseline,aggregate,all,0.94994994994995,0.00782131793740417,-0.17918913938814435,0.09393434766569096,Variation across rollouts
unrestricted,baseline,aggregate,all,0.950950950950951,0.007664891578656088,-0.17928184594851262,0.09431360177628835,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9519519519519519,0.007508465219908011,-0.17937455250888085,0.09469285588688574,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9529529529529529,0.00735203886115993,-0.1794672590692491,0.09507210999748313,Variation across rollouts
unrestricted,baseline,aggregate,all,0.953953953953954,0.007195612502411835,-0.17955996562961737,0.09545136410808056,Variation across rollouts
unrestricted,baseline,aggregate,all,0.954954954954955,0.00703918614366375,-0.17965267218998562,0.09583061821867794,Variation across rollouts
unrestricted,baseline,aggregate,all,0.955955955955956,0.006882759784915673,-0.17974537875035387,0.09620987232927533,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9569569569569569,0.006726333426167592,-0.17983808531072212,0.0965891264398727,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9579579579579579,0.006569907067419511,-0.17993079187109037,0.09696838055047008,Variation across rollouts
unrestricted,baseline,aggregate,all,0.958958958958959,0.006413480708671416,-0.18002349843145862,0.09734763466106752,Variation across rollouts
unrestricted,baseline,aggregate,all,0.95995995995996,0.006257054349923335,-0.1801162049918269,0.0977268887716649,Variation across rollouts
unrestricted,baseline,aggregate,all,0.960960960960961,0.006100627991175257,-0.18020891155219515,0.09810614288226228,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9619619619619619,0.005944201632427176,-0.18030161811256337,0.09848539699285967,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9629629629629629,0.005787775273679095,-0.18039432467293165,0.09886465110345706,Variation across rollouts
unrestricted,baseline,aggregate,all,0.963963963963964,0.005631348914930997,-0.1804870312332999,0.09924390521405449,Variation across rollouts
unrestricted,baseline,aggregate,all,0.964964964964965,0.005474922556182919,-0.18057973779366815,0.09962315932465188,Variation across rollouts
unrestricted,baseline,aggregate,all,0.965965965965966,0.005318496197434838,-0.1806724443540364,0.10000241343524927,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9669669669669669,0.005162069838686757,-0.18076515091440465,0.10038166754584665,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9679679679679679,0.00500564347993868,-0.1808578574747729,0.10076092165644404,Variation across rollouts
unrestricted,baseline,aggregate,all,0.968968968968969,0.004849217121190581,-0.18095056403514115,0.10114017576704146,Variation across rollouts
unrestricted,baseline,aggregate,all,0.96996996996997,0.004692790762442504,-0.1810432705955094,0.10151942987763884,Variation across rollouts
unrestricted,baseline,aggregate,all,0.970970970970971,0.004536364403694423,-0.18113597715587765,0.10189868398823623,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9719719719719719,0.004379938044946342,-0.1812286837162459,0.10227793809883362,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9729729729729729,0.004223511686198261,-0.18132139027661415,0.10265719220943101,Variation across rollouts
unrestricted,baseline,aggregate,all,0.973973973973974,0.004067085327450162,-0.18141409683698242,0.10303644632002842,Variation across rollouts
unrestricted,baseline,aggregate,all,0.974974974974975,0.003910658968702085,-0.18150680339735067,0.10341570043062581,Variation across rollouts
unrestricted,baseline,aggregate,all,0.975975975975976,0.0037542326099540037,-0.1815995099577189,0.1037949545412232,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9769769769769769,0.003597806251205926,-0.18169221651808717,0.10417420865182059,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9779779779779779,0.003441379892457845,-0.18178492307845542,0.10455346276241798,Variation across rollouts
unrestricted,baseline,aggregate,all,0.978978978978979,0.00328495353370975,-0.18187762963882367,0.1049327168730154,Variation across rollouts
unrestricted,baseline,aggregate,all,0.97997997997998,0.003128527174961669,-0.18197033619919192,0.1053119709836128,Variation across rollouts
unrestricted,baseline,aggregate,all,0.980980980980981,0.002972100816213588,-0.18206304275956017,0.10569122509421018,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9819819819819819,0.002815674457465507,-0.18215574931992842,0.10607047920480756,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9829829829829829,0.0026592480987174295,-0.1822484558802967,0.10644973331540494,Variation across rollouts
unrestricted,baseline,aggregate,all,0.983983983983984,0.002502821739969331,-0.18234116244066495,0.10682898742600237,Variation across rollouts
unrestricted,baseline,aggregate,all,0.984984984984985,0.00234639538122125,-0.18243386900103317,0.10720824153659976,Variation across rollouts
unrestricted,baseline,aggregate,all,0.985985985985986,0.0021899690224731726,-0.18252657556140145,0.10758749564719715,Variation across rollouts
unrestricted,baseline,aggregate,all,0.986986986986987,0.0020335426637250915,-0.1826192821217697,0.10796674975779452,Variation across rollouts
unrestricted,baseline,aggregate,all,0.9879879879879879,0.0018771163049770105,-0.18271198868213792,0.10834600386839191,Variation across rollouts
unrestricted,baseline,aggregate,all,0.988988988988989,0.0017206899462289121,-0.1828046952425062,0.10872525797898935,Variation across rollouts
unrestricted,baseline,aggregate,all,0.98998998998999,0.0015642635874808346,-0.18289740180287445,0.10910451208958673,Variation across rollouts
unrestricted,baseline,aggregate,all,0.990990990990991,0.0014078372287327535,-0.1829901083632427,0.10948376620018412,Variation across rollouts
unrestricted,baseline,aggregate,all,0.991991991991992,0.001251410869984676,-0.18308281492361095,0.1098630203107815,Variation across rollouts
unrestricted,baseline,aggregate,all,0.992992992992993,0.0010949845112365776,-0.1831755214839792,0.11024227442137893,Variation across rollouts
unrestricted,baseline,aggregate,all,0.993993993993994,0.0009385581524884966,-0.18326822804434745,0.11062152853197632,Variation across rollouts
unrestricted,baseline,aggregate,all,0.994994994994995,0.000782131793740419,-0.1833609346047157,0.1110007826425737,Variation across rollouts
unrestricted,baseline,aggregate,all,0.995995995995996,0.000625705434992338,-0.18345364116508395,0.11138003675317108,Variation across rollouts
unrestricted,baseline,aggregate,all,0.996996996996997,0.00046927907624425697,-0.1835463477254522,0.11175929086376847,Variation across rollouts
unrestricted,baseline,aggregate,all,0.997997997997998,0.0003128527174961586,-0.18363905428582047,0.1121385449743659,Variation across rollouts
unrestricted,baseline,aggregate,all,0.998998998998999,0.00015642635874808103,-0.1837317608461887,0.11251779908496329,Variation across rollouts
unrestricted,baseline,aggregate,all,1.0,0.0,-0.18382446740655697,0.11289705319556066,Variation across rollouts
unrestricted,above_good,task_median,giraffes,0.0,-0.06314580941446613,,,
unrestricted,above_good,task_median,giraffes,0.001001001001001001,-0.06245778882594803,,,
unrestricted,above_good,task_median,giraffes,0.002002002002002002,-0.061769768237429926,,,
unrestricted,above_good,task_median,giraffes,0.003003003003003003,-0.061081747648911826,,,
unrestricted,above_good,task_median,giraffes,0.004004004004004004,-0.060393727060393726,,,
unrestricted,above_good,task_median,giraffes,0.005005005005005005,-0.059705706471875626,,,
unrestricted,above_good,task_median,giraffes,0.006006006006006006,-0.05901768588335752,,,
unrestricted,above_good,task_median,giraffes,0.007007007007007007,-0.05832966529483942,,,
unrestricted,above_good,task_median,giraffes,0.008008008008008008,-0.05764164470632132,,,
unrestricted,above_good,task_median,giraffes,0.009009009009009009,-0.05695362411780322,,,
unrestricted,above_good,task_median,giraffes,0.01001001001001001,-0.05626560352928511,,,
unrestricted,above_good,task_median,giraffes,0.011011011011011011,-0.05557758294076702,,,
unrestricted,above_good,task_median,giraffes,0.012012012012012012,-0.05488956235224891,,,
unrestricted,above_good,task_median,giraffes,0.013013013013013013,-0.05420154176373082,,,
unrestricted,above_good,task_median,giraffes,0.014014014014014014,-0.053513521175212714,,,
unrestricted,above_good,task_median,giraffes,0.015015015015015015,-0.052825500586694614,,,
unrestricted,above_good,task_median,giraffes,0.016016016016016016,-0.052137479998176514,,,
unrestricted,above_good,task_median,giraffes,0.017017017017017015,-0.051449459409658414,,,
unrestricted,above_good,task_median,giraffes,0.018018018018018018,-0.05076143882114031,,,
unrestricted,above_good,task_median,giraffes,0.01901901901901902,-0.05007341823262221,,,
unrestricted,above_good,task_median,giraffes,0.02002002002002002,-0.04938539764410411,,,
unrestricted,above_good,task_median,giraffes,0.02102102102102102,-0.04869737705558601,,,
unrestricted,above_good,task_median,giraffes,0.022022022022022022,-0.0480093564670679,,,
unrestricted,above_good,task_median,giraffes,0.023023023023023025,-0.04732133587854981,,,
unrestricted,above_good,task_median,giraffes,0.024024024024024024,-0.04663331529003171,,,
unrestricted,above_good,task_median,giraffes,0.025025025025025023,-0.04594529470151361,,,
unrestricted,above_good,task_median,giraffes,0.026026026026026026,-0.0452572741129955,,,
unrestricted,above_good,task_median,giraffes,0.02702702702702703,-0.0445692535244774,,,
unrestricted,above_good,task_median,giraffes,0.028028028028028028,-0.0438812329359593,,,
unrestricted,above_good,task_median,giraffes,0.029029029029029027,-0.0431932123474412,,,
unrestricted,above_good,task_median,giraffes,0.03003003003003003,-0.0425051917589231,,,
unrestricted,above_good,task_median,giraffes,0.031031031031031032,-0.041817171170404996,,,
unrestricted,above_good,task_median,giraffes,0.03203203203203203,-0.0411291505818869,,,
unrestricted,above_good,task_median,giraffes,0.03303303303303303,-0.040441129993368796,,,
unrestricted,above_good,task_median,giraffes,0.03403403403403403,-0.039753109404850696,,,
unrestricted,above_good,task_median,giraffes,0.035035035035035036,-0.0390650888163326,,,
unrestricted,above_good,task_median,giraffes,0.036036036036036036,-0.0383770682278145,,,
unrestricted,above_good,task_median,giraffes,0.037037037037037035,-0.0376890476392964,,,
unrestricted,above_good,task_median,giraffes,0.03803803803803804,-0.03700102705077829,,,
unrestricted,above_good,task_median,giraffes,0.03903903903903904,-0.03631300646226019,,,
unrestricted,above_good,task_median,giraffes,0.04004004004004004,-0.03562498587374209,,,
unrestricted,above_good,task_median,giraffes,0.04104104104104104,-0.03493696528522399,,,
unrestricted,above_good,task_median,giraffes,0.04204204204204204,-0.03424894469670589,,,
unrestricted,above_good,task_median,giraffes,0.043043043043043044,-0.033560924108187784,,,
unrestricted,above_good,task_median,giraffes,0.044044044044044044,-0.03287290351966969,,,
unrestricted,above_good,task_median,giraffes,0.04504504504504504,-0.032184882931151584,,,
unrestricted,above_good,task_median,giraffes,0.04604604604604605,-0.031496862342633485,,,
unrestricted,above_good,task_median,giraffes,0.04704704704704705,-0.030808841754115385,,,
unrestricted,above_good,task_median,giraffes,0.04804804804804805,-0.030120821165597285,,,
unrestricted,above_good,task_median,giraffes,0.04904904904904905,-0.02943280057707918,,,
unrestricted,above_good,task_median,giraffes,0.050050050050050046,-0.028744779988561085,,,
unrestricted,above_good,task_median,giraffes,0.05105105105105105,-0.02805675940004298,,,
unrestricted,above_good,task_median,giraffes,0.05205205205205205,-0.02736873881152488,,,
unrestricted,above_good,task_median,giraffes,0.05305305305305305,-0.02668071822300678,,,
unrestricted,above_good,task_median,giraffes,0.05405405405405406,-0.025992697634488676,,,
unrestricted,above_good,task_median,giraffes,0.055055055055055056,-0.025304677045970576,,,
unrestricted,above_good,task_median,giraffes,0.056056056056056056,-0.024616656457452472,,,
unrestricted,above_good,task_median,giraffes,0.057057057057057055,-0.023928635868934376,,,
unrestricted,above_good,task_median,giraffes,0.058058058058058054,-0.023240615280416276,,,
unrestricted,above_good,task_median,giraffes,0.05905905905905906,-0.022552594691898173,,,
unrestricted,above_good,task_median,giraffes,0.06006006006006006,-0.02186457410338007,,,
unrestricted,above_good,task_median,giraffes,0.06106106106106106,-0.02117655351486197,,,
unrestricted,above_good,task_median,giraffes,0.062062062062062065,-0.020488532926343866,,,
unrestricted,above_good,task_median,giraffes,0.06306306306306306,-0.01980051233782577,,,
unrestricted,above_good,task_median,giraffes,0.06406406406406406,-0.019112491749307667,,,
unrestricted,above_good,task_median,giraffes,0.06506506506506507,-0.01842447116078956,,,
unrestricted,above_good,task_median,giraffes,0.06606606606606606,-0.01773645057227147,,,
unrestricted,above_good,task_median,giraffes,0.06706706706706707,-0.017048429983753364,,,
unrestricted,above_good,task_median,giraffes,0.06806806806806806,-0.016360409395235267,,,
unrestricted,above_good,task_median,giraffes,0.06906906906906907,-0.015672388806717164,,,
unrestricted,above_good,task_median,giraffes,0.07007007007007007,-0.01498436821819906,,,
unrestricted,above_good,task_median,giraffes,0.07107107107107107,-0.014296347629680963,,,
unrestricted,above_good,task_median,giraffes,0.07207207207207207,-0.01360832704116286,,,
unrestricted,above_good,task_median,giraffes,0.07307307307307308,-0.012816858189992512,,,
unrestricted,above_good,task_median,giraffes,0.07407407407407407,-0.011970914657481825,,,
unrestricted,above_good,task_median,giraffes,0.07507507507507508,-0.011124971124971125,,,
unrestricted,above_good,task_median,giraffes,0.07607607607607608,-0.01027902759246042,,,
unrestricted,above_good,task_median,giraffes,0.07707707707707707,-0.009494837355533872,,,
unrestricted,above_good,task_median,giraffes,0.07807807807807808,-0.009050290244320093,,,
unrestricted,above_good,task_median,giraffes,0.07907907907907907,-0.008605743133106318,,,
unrestricted,above_good,task_median,giraffes,0.08008008008008008,-0.008161196021892537,,,
unrestricted,above_good,task_median,giraffes,0.08108108108108109,-0.007716648910678758,,,
unrestricted,above_good,task_median,giraffes,0.08208208208208208,-0.007272101799464983,,,
unrestricted,above_good,task_median,giraffes,0.08308308308308308,-0.006827554688251203,,,
unrestricted,above_good,task_median,giraffes,0.08408408408408408,-0.0063830075770374296,,,
unrestricted,above_good,task_median,giraffes,0.08508508508508508,-0.005938460465823649,,,
unrestricted,above_good,task_median,giraffes,0.08608608608608609,-0.005493913354609868,,,
unrestricted,above_good,task_median,giraffes,0.08708708708708708,-0.005049366243396095,,,
unrestricted,above_good,task_median,giraffes,0.08808808808808809,-0.004604819132182314,,,
unrestricted,above_good,task_median,giraffes,0.0890890890890891,-0.004160272020968534,,,
unrestricted,above_good,task_median,giraffes,0.09009009009009009,-0.0037157249097547612,,,
unrestricted,above_good,task_median,giraffes,0.09109109109109109,-0.00327117779854098,,,
unrestricted,above_good,task_median,giraffes,0.0920920920920921,-0.0028266306873272005,,,
unrestricted,above_good,task_median,giraffes,0.09309309309309309,-0.0023820835761134253,,,
unrestricted,above_good,task_median,giraffes,0.0940940940940941,-0.0019375364648996458,,,
unrestricted,above_good,task_median,giraffes,0.09509509509509509,-0.0014929893536858724,,,
unrestricted,above_good,task_median,giraffes,0.0960960960960961,-0.0010484422424720911,,,
unrestricted,above_good,task_median,giraffes,0.0970970970970971,-0.0006038951312583108,,,
unrestricted,above_good,task_median,giraffes,0.0980980980980981,-0.00015934802004453734,,,
unrestricted,above_good,task_median,giraffes,0.0990990990990991,0.00028519909116924303,,,
unrestricted,above_good,task_median,giraffes,0.10010010010010009,0.0007297462023830173,,,
unrestricted,above_good,task_median,giraffes,0.1011011011011011,0.0011742933135967968,,,
unrestricted,above_good,task_median,giraffes,0.1021021021021021,0.0016188404248105776,,,
unrestricted,above_good,task_median,giraffes,0.1031031031031031,0.0020633875360243515,,,
unrestricted,above_good,task_median,giraffes,0.1041041041041041,0.002507934647238132,,,
unrestricted,above_good,task_median,giraffes,0.10510510510510511,0.002952481758451912,,,
unrestricted,above_good,task_median,giraffes,0.1061061061061061,0.0033970288696656857,,,
unrestricted,above_good,task_median,giraffes,0.10710710710710711,0.003841575980879466,,,
unrestricted,above_good,task_median,giraffes,0.10810810810810811,0.004286123092093246,,,
unrestricted,above_good,task_median,giraffes,0.1091091091091091,0.00473067020330702,,,
unrestricted,above_good,task_median,giraffes,0.11011011011011011,0.005175217314520801,,,
unrestricted,above_good,task_median,giraffes,0.1111111111111111,0.005619764425734575,,,
unrestricted,above_good,task_median,giraffes,0.11211211211211211,0.005267739994108152,,,
unrestricted,above_good,task_median,giraffes,0.11311311311311312,0.004915715562481729,,,
unrestricted,above_good,task_median,giraffes,0.11411411411411411,0.00456369113085531,,,
unrestricted,above_good,task_median,giraffes,0.11511511511511512,0.004211666699228887,,,
unrestricted,above_good,task_median,giraffes,0.11611611611611611,0.003859642267602468,,,
unrestricted,above_good,task_median,giraffes,0.11711711711711711,0.0035076178359760447,,,
unrestricted,above_good,task_median,giraffes,0.11811811811811812,0.003155593404349621,,,
unrestricted,above_good,task_median,giraffes,0.11911911911911911,0.0028035689727232025,,,
unrestricted,above_good,task_median,giraffes,0.12012012012012012,0.002451544541096779,,,
unrestricted,above_good,task_median,giraffes,0.12112112112112113,0.002381485963575521,,,
unrestricted,above_good,task_median,giraffes,0.12212212212212212,0.002668110130796701,,,
unrestricted,above_good,task_median,giraffes,0.12312312312312312,0.0029547342980178848,,,
unrestricted,above_good,task_median,giraffes,0.12412412412412413,0.0032413584652390684,,,
unrestricted,above_good,task_median,giraffes,0.12512512512512514,0.003527982632460252,,,
unrestricted,above_good,task_median,giraffes,0.12612612612612611,0.0038146067996814277,,,
unrestricted,above_good,task_median,giraffes,0.12712712712712712,0.004101230966902611,,,
unrestricted,above_good,task_median,giraffes,0.12812812812812813,0.004387855134123795,,,
unrestricted,above_good,task_median,giraffes,0.12912912912912913,0.004674479301344979,,,
unrestricted,above_good,task_median,giraffes,0.13013013013013014,0.004961103468566163,,,
unrestricted,above_good,task_median,giraffes,0.13113113113113112,0.005247727635787338,,,
unrestricted,above_good,task_median,giraffes,0.13213213213213212,0.005534351803008522,,,
unrestricted,above_good,task_median,giraffes,0.13313313313313313,0.0058209759702297055,,,
unrestricted,above_good,task_median,giraffes,0.13413413413413414,0.006107600137450889,,,
unrestricted,above_good,task_median,giraffes,0.13513513513513514,0.006394224304672073,,,
unrestricted,above_good,task_median,giraffes,0.13613613613613612,0.006680848471893248,,,
unrestricted,above_good,task_median,giraffes,0.13713713713713713,0.006967472639114432,,,
unrestricted,above_good,task_median,giraffes,0.13813813813813813,0.007254096806335616,,,
unrestricted,above_good,task_median,giraffes,0.13913913913913914,0.007540720973556799,,,
unrestricted,above_good,task_median,giraffes,0.14014014014014015,0.007827345140777982,,,
unrestricted,above_good,task_median,giraffes,0.14114114114114115,0.008113969307999166,,,
unrestricted,above_good,task_median,giraffes,0.14214214214214213,0.008400593475220344,,,
unrestricted,above_good,task_median,giraffes,0.14314314314314314,0.008687217642441526,,,
unrestricted,above_good,task_median,giraffes,0.14414414414414414,0.00897384180966271,,,
unrestricted,above_good,task_median,giraffes,0.14514514514514515,0.009260465976883894,,,
unrestricted,above_good,task_median,giraffes,0.14614614614614616,0.009547090144105078,,,
unrestricted,above_good,task_median,giraffes,0.14714714714714713,0.009833714311326253,,,
unrestricted,above_good,task_median,giraffes,0.14814814814814814,0.010120338478547437,,,
unrestricted,above_good,task_median,giraffes,0.14914914914914915,0.010406962645768621,,,
unrestricted,above_good,task_median,giraffes,0.15015015015015015,0.010693586812989805,,,
unrestricted,above_good,task_median,giraffes,0.15115115115115116,0.010980210980210988,,,
unrestricted,above_good,task_median,giraffes,0.15215215215215216,0.011266835147432172,,,
unrestricted,above_good,task_median,giraffes,0.15315315315315314,0.011553459314653347,,,
unrestricted,above_good,task_median,giraffes,0.15415415415415415,0.011862353487560786,,,
unrestricted,above_good,task_median,giraffes,0.15515515515515516,0.012221355173262309,,,
unrestricted,above_good,task_median,giraffes,0.15615615615615616,0.01258035685896383,,,
unrestricted,above_good,task_median,giraffes,0.15715715715715717,0.012939358544665353,,,
unrestricted,above_good,task_median,giraffes,0.15815815815815815,0.013298360230366865,,,
unrestricted,above_good,task_median,giraffes,0.15915915915915915,0.013657361916068386,,,
unrestricted,above_good,task_median,giraffes,0.16016016016016016,0.014016363601769909,,,
unrestricted,above_good,task_median,giraffes,0.16116116116116116,0.01437536528747143,,,
unrestricted,above_good,task_median,giraffes,0.16216216216216217,0.01473436697317295,,,
unrestricted,above_good,task_median,giraffes,0.16316316316316315,0.015093368658874463,,,
unrestricted,above_good,task_median,giraffes,0.16416416416416416,0.015452370344575986,,,
unrestricted,above_good,task_median,giraffes,0.16516516516516516,0.01586546362665766,,,
unrestricted,above_good,task_median,giraffes,0.16616616616616617,0.017305096907086936,,,
unrestricted,above_good,task_median,giraffes,0.16716716716716717,0.02091375723216518,,,
unrestricted,above_good,task_median,giraffes,0.16816816816816815,0.02421594958908383,,,
unrestricted,above_good,task_median,giraffes,0.16916916916916916,0.02751814194600257,,,
unrestricted,above_good,task_median,giraffes,0.17017017017017017,0.030820334302921318,,,
unrestricted,above_good,task_median,giraffes,0.17117117117117117,0.03412252665984006,,,
unrestricted,above_good,task_median,giraffes,0.17217217217217218,0.0374247190167588,,,
unrestricted,above_good,task_median,giraffes,0.17317317317317318,0.04072691137367754,,,
unrestricted,above_good,task_median,giraffes,0.17417417417417416,0.04402910373059619,,,
unrestricted,above_good,task_median,giraffes,0.17517517517517517,0.047331296087514935,,,
unrestricted,above_good,task_median,giraffes,0.17617617617617617,0.050633488444433675,,,
unrestricted,above_good,task_median,giraffes,0.17717717717717718,0.053935680801352415,,,
unrestricted,above_good,task_median,giraffes,0.1781781781781782,0.05485150924620243,,,
unrestricted,above_good,task_median,giraffes,0.17917917917917917,0.053987908050926306,,,
unrestricted,above_good,task_median,giraffes,0.18018018018018017,0.053124306855650144,,,
unrestricted,above_good,task_median,giraffes,0.18118118118118118,0.05226070566037399,,,
unrestricted,above_good,task_median,giraffes,0.18218218218218218,0.0517674199266239,,,
unrestricted,above_good,task_median,giraffes,0.1831831831831832,0.051922186250544455,,,
unrestricted,above_good,task_median,giraffes,0.1841841841841842,0.052076952574465006,,,
unrestricted,above_good,task_median,giraffes,0.18518518518518517,0.05223171889838556,,,
unrestricted,above_good,task_median,giraffes,0.18618618618618618,0.05238648522230611,,,
unrestricted,above_good,task_median,giraffes,0.1871871871871872,0.052541251546226665,,,
unrestricted,above_good,task_median,giraffes,0.1881881881881882,0.052696017870147216,,,
unrestricted,above_good,task_median,giraffes,0.1891891891891892,0.052850784194067774,,,
unrestricted,above_good,task_median,giraffes,0.19019019019019018,0.053005550517988324,,,
unrestricted,above_good,task_median,giraffes,0.19119119119119118,0.053160316841908875,,,
unrestricted,above_good,task_median,giraffes,0.1921921921921922,0.05331508316582943,,,
unrestricted,above_good,task_median,giraffes,0.1931931931931932,0.053469849489749983,,,
unrestricted,above_good,task_median,giraffes,0.1941941941941942,0.05392035740294447,,,
unrestricted,above_good,task_median,giraffes,0.19519519519519518,0.05450800973189032,,,
unrestricted,above_good,task_median,giraffes,0.1961961961961962,0.05509566206083619,,,
unrestricted,above_good,task_median,giraffes,0.1971971971971972,0.05568331438978205,,,
unrestricted,above_good,task_median,giraffes,0.1981981981981982,0.05627096671872791,,,
unrestricted,above_good,task_median,giraffes,0.1991991991991992,0.056858619047673774,,,
unrestricted,above_good,task_median,giraffes,0.20020020020020018,0.05747615200351517,,,
unrestricted,above_good,task_median,giraffes,0.2012012012012012,0.058213207466938796,,,
unrestricted,above_good,task_median,giraffes,0.2022022022022022,0.05895026293036242,,,
unrestricted,above_good,task_median,giraffes,0.2032032032032032,0.05968731839378605,,,
unrestricted,above_good,task_median,giraffes,0.2042042042042042,0.060424373857209675,,,
unrestricted,above_good,task_median,giraffes,0.20520520520520522,0.0611614293206333,,,
unrestricted,above_good,task_median,giraffes,0.2062062062062062,0.061898484784056906,,,
unrestricted,above_good,task_median,giraffes,0.2072072072072072,0.06263554024748054,,,
unrestricted,above_good,task_median,giraffes,0.2082082082082082,0.06337259571090416,,,
unrestricted,above_good,task_median,giraffes,0.2092092092092092,0.06410965117432779,,,
unrestricted,above_good,task_median,giraffes,0.21021021021021022,0.06484670663775141,,,
unrestricted,above_good,task_median,giraffes,0.2112112112112112,0.06558376210117502,,,
unrestricted,above_good,task_median,giraffes,0.2122122122122122,0.06632081756459865,,,
unrestricted,above_good,task_median,giraffes,0.2132132132132132,0.06705787302802227,,,
unrestricted,above_good,task_median,giraffes,0.21421421421421422,0.0677949284914459,,,
unrestricted,above_good,task_median,giraffes,0.21521521521521522,0.06853198395486954,,,
unrestricted,above_good,task_median,giraffes,0.21621621621621623,0.06926903941829315,,,
unrestricted,above_good,task_median,giraffes,0.2172172172172172,0.07000609488171676,,,
unrestricted,above_good,task_median,giraffes,0.2182182182182182,0.0707431503451404,,,
unrestricted,above_good,task_median,giraffes,0.21921921921921922,0.07148020580856401,,,
unrestricted,above_good,task_median,giraffes,0.22022022022022023,0.07221726127198763,,,
unrestricted,above_good,task_median,giraffes,0.22122122122122123,0.07295431673541126,,,
unrestricted,above_good,task_median,giraffes,0.2222222222222222,0.07369137219883487,,,
unrestricted,above_good,task_median,giraffes,0.22322322322322322,0.07442842766225849,,,
unrestricted,above_good,task_median,giraffes,0.22422422422422422,0.07516548312568212,,,
unrestricted,above_good,task_median,giraffes,0.22522522522522523,0.07590253858910576,,,
